campaign,variant,repetition,metryka,wartość
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,rec_grad_norm,7.036170757146465e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,cls_grad_norm,0.00045310676796361804
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,cls_share,0.9998447368524036
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,rec_grad_norm,4.425328015145169e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,cls_grad_norm,0.0003194129385519773
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,cls_share,0.99986147352045
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,rec_grad_norm,2.5067976139325765e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,cls_grad_norm,0.00047949975123628974
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,cls_share,0.9999477232978671
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,rec_grad_norm,5.424462656833384e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,cls_grad_norm,0.00047161313705146313
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,cls_share,0.9998849938989307
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,rec_grad_norm,8.721580968540366e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,cls_grad_norm,0.004041426815092564
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,cls_share,0.9999784200156133
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,rec_grad_norm,7.474378094229905e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,cls_grad_norm,0.003889137413352728
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,cls_share,0.9999807817681519
